Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM 1K,LSRAM 18K,Math (18x18),Chip Globals,PLL,DLL
LVDS_UART_TOP_0/LVDS_UART_4/UART_apb_1_0/UART_apb_1_0/Primitives,12,24,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_4/uart_fifo_0/Primitives,73,25,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_4/uart_fifo_0/fifo_array_fifo_array_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/PF_IN_C1_0/PF_IO_C1_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/PF_OUT_C2_0/PF_OUT_C2_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTI0OL/Primitives,65,41,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTO0OL/Primitives,17,19,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTl0ol/Primitives,34,21,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/UART_apb_1_0/UART_apb_1_0/CUARTl1il/Primitives,4,9,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/UART_apb_1_0/UART_apb_1_0/Primitives,12,24,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/uart_fifo_0/Primitives,73,25,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_5/uart_fifo_0/fifo_array_fifo_array_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/PF_IN_C1_0/PF_IO_C1_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/PF_OUT_C2_0/PF_OUT_C2_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTI0OL/Primitives,65,41,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTO0OL/Primitives,17,19,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTl0ol/Primitives,34,21,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/UART_apb_1_0/UART_apb_1_0/CUARTl1il/Primitives,4,9,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/UART_apb_1_0/UART_apb_1_0/Primitives,12,24,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/uart_fifo_0/Primitives,73,25,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_6/uart_fifo_0/fifo_array_fifo_array_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/PF_IN_C1_0/PF_IO_C1_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/PF_OUT_C2_0/PF_OUT_C2_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTI0OL/Primitives,65,41,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTO0OL/Primitives,17,19,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTl0ol/Primitives,34,21,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/UART_apb_1_0/UART_apb_1_0/CUARTl1il/Primitives,4,9,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/UART_apb_1_0/UART_apb_1_0/Primitives,12,24,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/uart_fifo_0/Primitives,73,25,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_7/uart_fifo_0/fifo_array_fifo_array_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/PF_IN_C1_0/PF_IO_C1_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/PF_OUT_C2_0/PF_OUT_C2_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTI0OL/Primitives,65,41,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTO0OL/Primitives,17,19,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTl0ol/Primitives,34,21,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/UART_apb_1_0/UART_apb_1_0/CUARTl1il/Primitives,4,9,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/UART_apb_1_0/UART_apb_1_0/Primitives,12,24,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/uart_fifo_0/Primitives,73,25,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_8/uart_fifo_0/fifo_array_fifo_array_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/PF_IN_C1_0/PF_IO_C1_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/PF_OUT_C2_0/PF_OUT_C2_0/Primitives,0,0,0,0,0,1,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTI0OL/Primitives,65,41,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTO0OL/Primitives,17,19,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/UART_apb_1_0/UART_apb_1_0/CUARTl1il/CUARTl0ol/Primitives,34,21,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/UART_apb_1_0/UART_apb_1_0/CUARTl1il/Primitives,4,9,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/UART_apb_1_0/UART_apb_1_0/Primitives,12,24,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/uart_fifo_0/Primitives,73,25,0,0,0,0,0,0,0,0,0,0
LVDS_UART_TOP_0/LVDS_UART_9/uart_fifo_0/fifo_array_fifo_array_0_0/Primitives,0,0,12,12,0,0,1,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4BUFFER/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,47,81,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4BUFFER/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,81,149,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4BUFFER/MIV_RV32IMA_L1_AXI_QUEUE_2/Primitives,13,15,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4BUFFER/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,46,81,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4BUFFER/MIV_RV32IMA_L1_AXI_QUEUE_4/Primitives,79,145,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,404,615,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,401,615,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER/MIV_RV32IMA_L1_AXI_QUEUE_2/Primitives,399,615,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,398,615,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER/MIV_RV32IMA_L1_AXI_QUEUE_4/Primitives,400,615,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER/Primitives,329,24,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,3,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,3,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/MIV_RV32IMA_L1_AXI_QUEUE_2/Primitives,3,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,3,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/MIV_RV32IMA_L1_AXI_QUEUE_4/Primitives,8,15,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/MIV_RV32IMA_L1_AXI_QUEUE_6/Primitives,4,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/Primitives,73,0,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/Queue_5/Primitives,3,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/Queue_7/Primitives,4,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/Queue_8/Primitives,3,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_AXI4USER_YANKER/Queue_9/Primitives,9,15,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_INT_SYNC_CROSSING_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W1_I0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_INT_SYNC_CROSSING_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W2_I0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_INT_SYNC_CROSSING_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W2_I0/reg_1/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_INT_XING/MIV_RV32IMA_L1_AXI_SYNCHRONIZER_SHIFT_REG_W31_D3/Primitives,0,3,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_TLTO_AXI4/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,76,74,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_TLTO_AXI4/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,48,46,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_TLTO_AXI4/Primitives,142,15,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET/MIV_RV32IMA_L1_AXI_REPEATER/Primitives,52,41,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET/Primitives,163,45,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/Primitives,12,7,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/buffer/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,48,85,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/buffer/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,86,149,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/buffer/MIV_RV32IMA_L1_AXI_QUEUE_2/Primitives,15,15,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/buffer/MIV_RV32IMA_L1_AXI_QUEUE_3/Primitives,49,85,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/buffer/MIV_RV32IMA_L1_AXI_QUEUE_4/Primitives,78,145,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/clint/Primitives,367,129,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/converter/MIV_RV32IMA_L1_AXI_QUEUE/Primitives,63,74,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/converter/MIV_RV32IMA_L1_AXI_QUEUE_1/Primitives,46,48,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/converter/Primitives,72,13,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_3/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_1/source_extend/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/source_valid/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/source_valid/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/source_valid/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/Primitives,4,0,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/deq_bits_reg/Primitives,0,12,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/ridx_bin/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/valid_reg/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/widx_gray/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/widx_gray/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/widx_gray/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmInner/Primitives,1660,563,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmactiveSync/MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmactiveSync/MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmactiveSync/MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/sink_valid/sync_3/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_1/source_extend/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/source_valid/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/source_valid/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/source_valid/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/Primitives,2,0,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/deq_bits_reg/Primitives,0,42,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/ridx_bin/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/valid_reg/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/widx_gray/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/widx_gray/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK/widx_gray/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/source_valid/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/source_valid/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/source_valid/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC/source_valid/sync_3/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_1/sink_extend/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/sink_valid/sync_0/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/sink_valid/sync_1/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
MiV_AXI_0/MiV_AXI_0/ChiselTop0/debug_1/dmInner/dmiXing/MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SOURCE/MIV_RV32IMA_L1_AXI_ASYNC_VALID_SYNC_2/sink_valid/sync_2/reg_0/Primitives,0,1,0,0,0,0,0,0,0,0,0,0
